game_id,date,game_time,away_team,home_team,market_spread_home,baseline_margin,pred_margin_mu,actual_home,actual_away,actual_margin,game_index,actual_home_covers,pred_home_covers,ats_correct,actual_home_wins,pred_home_wins,ml_correct,spread_abs,home_favored,away_favored,pick_side,pick_team,pick_is_favorite,pick_is_underdog,pick_location_bucket,spread_bucket,abs_error
2025-10-26-POR-LAC,2025-10-26,,POR,LAC,-8.5,8.5,8.291521176695824,114,107,7,41,0,0,1,1,1,1,8.5,True,False,away,POR,False,True,road_underdog,6-10,1.2915211766958237
2025-10-26-TOR-DAL,2025-10-26,,TOR,DAL,1.5,-1.5,-1.2784993946552277,139,129,10,42,1,1,1,1,0,0,1.5,False,True,home,DAL,False,True,home_underdog,0-3,11.278499394655228
2025-10-27-ATL-CHI,2025-10-27,,ATL,CHI,2.5,-2.5,-2.3205549269914627,128,123,5,43,1,1,1,1,0,0,2.5,False,True,home,CHI,False,True,home_underdog,0-3,7.320554926991463
2025-10-27-BKN-HOU,2025-10-27,,BKN,HOU,-16.5,16.5,16.73061729967594,137,109,28,44,1,1,1,1,1,1,16.5,True,False,home,HOU,True,False,home_favorite,10+,11.269382700324059
2025-10-27-BOS-NOP,2025-10-27,,BOS,NOP,4.5,-4.5,-4.638010069727898,90,122,-32,45,0,0,1,0,0,1,4.5,False,True,away,BOS,True,False,road_favorite,3-6,27.361989930272102
2025-10-27-CLE-DET,2025-10-27,,CLE,DET,1.5,-1.5,-1.246098130941391,95,116,-21,46,0,1,0,0,0,1,1.5,False,True,home,DET,False,True,home_underdog,0-3,19.75390186905861
2025-10-27-DEN-MIN,2025-10-27,,DEN,MIN,6.5,-6.5,-6.056792885065079,114,127,-13,47,0,1,0,0,0,1,6.5,False,True,home,MIN,False,True,home_underdog,6-10,6.943207114934921
2025-10-27-MEM-GSW,2025-10-27,,MEM,GSW,-8.5,8.5,8.643791019916534,131,118,13,48,1,1,1,1,1,1,8.5,True,False,home,GSW,True,False,home_favorite,6-10,4.356208980083466
2025-10-27-OKC-DAL,2025-10-27,,OKC,DAL,9.5,-9.5,-9.52224724367261,94,101,-7,49,1,0,0,0,0,1,9.5,False,True,away,OKC,True,False,road_favorite,6-10,2.5222472436726093
2025-10-27-ORL-PHI,2025-10-27,,ORL,PHI,6.5,-6.5,-6.075480163097382,136,124,12,50,1,1,1,1,0,0,6.5,False,True,home,PHI,False,True,home_underdog,6-10,18.07548016309738
2025-10-27-PHX-UTA,2025-10-27,,PHX,UTA,-1.5,1.5,1.0342516601085665,138,134,4,51,1,0,0,1,1,1,1.5,True,False,away,PHX,False,True,road_underdog,0-3,2.9657483398914337
