total_fga,rim_attempt_rate,corner_3_rate,non_corner_3_rate,pullup_3_rate,catch_shoot_3_rate,short_mid_rate,long_mid_rate,mid_range_rate,ftr,shooting_fouls_per_100,and1_rate,assisted_2pt_rate,assisted_3pt_rate,assists_per_100,turnovers_per_100,ast_to_ratio,steals_per_100,blocks_per_100,def_reb_share,total_fouls_per_100,total_possessions,games_played,season,max_date,player_name
1551,0.2907801418439716,0.017408123791102514,0.33784655061250807,0.2437137330754352,0.11154094132817537,0.26692456479690524,0.08704061895551257,0.3539651837524178,0.32108317214700194,1.1246664125047654,0.06447453255963895,0.3352601156069364,0.5459183673469388,7.64391917651544,4.498665650019062,1.6991525423728813,1.9062142584826536,0.7815478459778878,0.09440647937231081,2.8974456728936335,5246,78,2023-2024,2024-04-13,Anthony Edwards
148,0.5337837837837838,0.05405405405405406,0.1891891891891892,0.006756756756756757,0.23648648648648649,0.22297297297297297,0.0,0.22297297297297297,0.23648648648648649,2.6589595375722546,0.0,0.6885245901639344,1.0,3.5838150289017343,2.6589595375722546,1.3478260869565217,1.5028901734104045,1.2716763005780347,0.08553654743390357,5.317919075144509,865,49,2023-2024,2024-04-13,Anthony Gill
480,0.5208333333333334,0.05625,0.18958333333333333,0.03125,0.21458333333333332,0.19166666666666668,0.041666666666666664,0.23333333333333334,0.24791666666666667,2.488387524883875,0.0,0.6698564593301436,0.9565217391304348,3.981420039814201,2.78699402786994,1.4285714285714286,2.2561380225613803,1.9575315195753153,0.11701671667381054,5.839416058394161,3014,63,2023-2024,2024-04-13,Ausar Thompson
943,0.2492046659597031,0.03499469777306469,0.4135737009544008,0.1951219512195122,0.25344644750795337,0.2492046659597031,0.053022269353128315,0.3022269353128314,0.2990455991516437,1.6663399333464026,0.10604453870625664,0.4131147540983607,0.6666666666666666,8.841403646343855,3.391491864340326,2.606936416184971,1.274259949029602,0.4704959811801608,0.07547169811320754,2.9994118800235245,5101,82,2023-2024,2024-04-13,Austin Reaves
719,0.38386648122392214,0.1070931849791377,0.3101529902642559,0.08205841446453407,0.33518776077885953,0.16968011126564672,0.02920723226703755,0.19888734353268428,0.14603616133518776,1.9743336623889436,0.0,0.542016806722689,0.8934426229508197,5.972359328726555,2.541954590325765,2.349514563106796,1.678183613030602,0.8884501480750246,0.05056179775280899,4.096742349457058,4052,76,2023-2024,2024-04-13,Ayo Dosunmu
1007,0.3326713008937438,0.0009930486593843098,0.039721946375372394,0.007944389275074478,0.03277060575968222,0.576961271102284,0.04965243296921549,0.6266137040714995,0.3833167825223436,1.8730976352142357,0.09930486593843098,0.5700197238658777,1.0,6.462186841489112,3.6993678295481147,1.7468354430379747,1.8262701943338795,1.5218918286115664,0.16238350748376165,3.816436431749005,4271,70,2023-2024,2024-04-13,Bam Adebayo
223,0.21524663677130046,0.19730941704035873,0.48878923766816146,0.13901345291479822,0.547085201793722,0.08968609865470852,0.008968609865470852,0.09865470852017937,0.11659192825112108,3.3112582781456954,0.0,0.6410256410256411,0.9791666666666666,3.377483443708609,0.9933774834437087,3.4,2.119205298013245,0.13245033112582782,0.06451612903225806,5.76158940397351,1510,57,2023-2024,2024-04-13,Ben Sheppard
674,0.38427299703264095,0.03115727002967359,0.3056379821958457,0.20178041543026706,0.13501483679525222,0.2433234421364985,0.03560830860534125,0.2789317507418398,0.3456973293768546,2.233502538071066,0.0,0.5825688073394495,0.7590361445783133,4.0270727580372245,3.282571912013536,1.2268041237113403,1.2182741116751268,0.5076142131979695,0.08054919908466819,4.16243654822335,2955,60,2023-2024,2024-04-13,Bennedict Mathurin
432,0.4097222222222222,0.1597222222222222,0.27314814814814814,0.05555555555555555,0.3773148148148148,0.12731481481481483,0.03009259259259259,0.1574074074074074,0.30324074074074076,2.159896840747905,0.0,0.6209677419354839,0.953125,3.546099290780142,2.804642166344294,1.264367816091954,1.83752417794971,1.5473887814313347,0.07936507936507936,4.4165054803352675,3102,63,2023-2024,2024-04-13,Bilal Coulibaly
127,0.5984251968503937,0.0,0.0,0.0,0.0,0.4015748031496063,0.0,0.4015748031496063,0.3937007874015748,2.968960863697706,0.0,0.7638888888888888,0.0,3.576248313090418,2.834008097165992,1.2619047619047619,0.7422402159244265,2.42914979757085,0.12412587412587413,6.005398110661268,1482,38,2023-2024,2024-04-13,Bismack Biyombo
