week_start,n_games,ats_accuracy,roi_pct
2025-10-20,42,40.476190476190474,-22.690476190476186
2025-10-27,51,64.70588235294117,23.58823529411765
2025-11-03,53,43.39622641509434,-17.11320754716981
2025-11-10,39,56.41025641025641,7.7435897435897445
