game_id,date,game_time,away_team,home_team,market_spread_home,baseline_margin,pred_margin_mu,actual_home,actual_away,actual_margin,game_index,actual_home_covers,pred_home_covers,ats_correct,actual_home_wins,pred_home_wins,ml_correct,spread_abs,home_favored,away_favored,pick_side,pick_team,pick_is_favorite,pick_is_underdog,pick_location_bucket,spread_bucket,abs_error
2025-10-26-POR-LAC,2025-10-26,,POR,LAC,-8.5,8.5,8.615848571062088,114,107,7,41,0,1,0,1,1,1,8.5,True,False,home,LAC,True,False,home_favorite,6-10,1.615848571062088
2025-10-26-TOR-DAL,2025-10-26,,TOR,DAL,1.5,-1.5,-1.362565964460373,139,129,10,42,1,1,1,1,0,0,1.5,False,True,home,DAL,False,True,home_underdog,0-3,11.362565964460373
2025-10-27-ATL-CHI,2025-10-27,,ATL,CHI,2.5,-2.5,-2.5388420820236206,128,123,5,43,1,0,0,1,0,0,2.5,False,True,away,ATL,True,False,road_favorite,0-3,7.538842082023621
2025-10-27-BKN-HOU,2025-10-27,,BKN,HOU,-16.5,16.5,16.690749436616898,137,109,28,44,1,1,1,1,1,1,16.5,True,False,home,HOU,True,False,home_favorite,10+,11.309250563383102
2025-10-27-BOS-NOP,2025-10-27,,BOS,NOP,4.5,-4.5,-4.480029622092843,90,122,-32,45,0,1,0,0,0,1,4.5,False,True,home,NOP,False,True,home_underdog,3-6,27.519970377907157
2025-10-27-CLE-DET,2025-10-27,,CLE,DET,1.5,-1.5,-1.4462755098938942,95,116,-21,46,0,1,0,0,0,1,1.5,False,True,home,DET,False,True,home_underdog,0-3,19.553724490106106
2025-10-27-DEN-MIN,2025-10-27,,DEN,MIN,6.5,-6.5,-6.341438427567482,114,127,-13,47,0,1,0,0,0,1,6.5,False,True,home,MIN,False,True,home_underdog,6-10,6.658561572432518
2025-10-27-MEM-GSW,2025-10-27,,MEM,GSW,-8.5,8.5,8.823528528213501,131,118,13,48,1,1,1,1,1,1,8.5,True,False,home,GSW,True,False,home_favorite,6-10,4.176471471786499
2025-10-27-OKC-DAL,2025-10-27,,OKC,DAL,9.5,-9.5,-9.391889616847038,94,101,-7,49,1,1,1,0,0,1,9.5,False,True,home,DAL,False,True,home_underdog,6-10,2.3918896168470383
2025-10-27-ORL-PHI,2025-10-27,,ORL,PHI,6.5,-6.5,-6.221000254154205,136,124,12,50,1,1,1,1,0,0,6.5,False,True,home,PHI,False,True,home_underdog,6-10,18.221000254154205
2025-10-27-PHX-UTA,2025-10-27,,PHX,UTA,-1.5,1.5,1.5487923622131348,138,134,4,51,1,1,1,1,1,1,1.5,True,False,home,UTA,True,False,home_favorite,0-3,2.4512076377868652
2025-10-27-POR-LAL,2025-10-27,,POR,LAL,3.5,-3.5,-3.4816549196839333,108,122,-14,52,0,1,0,0,0,1,3.5,False,True,home,LAL,False,True,home_underdog,3-6,10.518345080316067
2025-10-27-TOR-SAS,2025-10-27,,TOR,SAS,-4.5,4.5,4.726441830396652,121,103,18,53,1,1,1,1,1,1,4.5,True,False,home,SAS,True,False,home_favorite,3-6,13.273558169603348
